log_volume,percentage_of_total_volume
5.3536878731086794,0.38528957327452751
5.354430175193416,0.38566360167146568
5.3551237788962,0.38604363394393909
5.3557998309362134,0.38642423628378147
5.3564735511038624,0.38680547834603279
5.3570711141028626,0.38724401419159993
5.3577316611306216,0.3875695886011758
5.3584982186990766,0.38795254779834731
5.3592841354678233,0.38833620208031083
5.3599139756084968,0.38872045817615813
5.3606847911421047,0.38910536256053907
5.361393678392024,0.38957223946168257
5.3617998079534255,0.38987697230108259
5.3625381784636188,0.390263525523174
5.3632080557268207,0.39065072122463745
5.3638265514195727,0.39103851237776721
5.3644872217741426,0.39142684340919442
5.36518075797876,0.39182256592793691
5.3657140586828893,0.39221926795786055
5.3664869929115753,0.39259528505914831
5.3672213845717653,0.39298645159397105
5.3678640674135831,0.39337740586104358
5.368579731550625,0.39376937882284724
5.3692965181964221,0.39416201749269336
5.3698984000494452,0.39455523655922004
5.37060609233537,0.39494905931540231
5.3711306214875361,0.39534344894180928
5.3718133063733955,0.39573836900992848
5.372529497482331,0.39613391851137403
5.3732779567684252,0.39653017081982694
5.3739372725752856,0.396975182449999
5.3746491603990076,0.39732453619061592
5.3753883373484,0.39772270649885405
5.3760557924908952,0.39812152379793003
5.376723943331104,0.39852094506053759
5.3775004607083048,0.39892102913359689
5.3782595952038461,0.39940767091439405
5.3788614141741382,0.39972319917914279
5.3796360652465074,0.40012525340099925
5.3802112417116064,0.40057067471036722
5.3806853979497511,0.40093118110269788
5.3814492740020139,0.40133493034679207
5.3821754937450157,0.401739361975301
5.3827475423065323,0.40214443940310068
5.3835112791618949,0.40255010783653328
5.3843503852124028,0.40295652993936926
5.3850307260357226,0.40336370662239657
5.3857992515110915,0.40377151569907549
5.386483626747772,0.40424607857352174
5.3870479360518422,0.40458906674865835
5.3878805619138062,0.4049988147506754
5.3887048844788508,0.40540933392205358
5.3893737648412259,0.405823708575377
5.3900841445675161,0.40623245001372715
5.39080585878306,0.40669596953353931
5.3914616810404192,0.4070582199194675
5.3922043820356382,0.40747209766157766
5.3929738257373527,0.4078867177068673
5.3936750434708021,0.40830203332403275
5.3944295416699219,0.40871803700295123
5.3950991996406525,0.4091347046648936
5.3957171268935067,0.40955195939218547
5.3964497675411556,0.40996991587029663
5.3971065801111866,0.41040275787428149
5.3974269207450707,0.41080768114608046
5.3976463040616238,0.41122704209363864
5.397840274037403,0.41164660355495797
5.3979400086720375,0.41273991755489814
5.3979400086720375,0.41273991755489814
5.3980002798733464,0.41290580960171619
5.3982109130839557,0.41332571144400804
5.3985071289648365,0.41374585502083006
5.398915336936934,0.41416633152125593
5.3994480373522737,0.41460572147490521
5.40017995953969,0.415008860746626
5.4009986258212486,0.4154311763880667
5.4017290453348181,0.4158542509530091
5.40240965273555,0.41627798763777163
5.4032074942596306,0.4167024587290678
5.4038632523147516,0.41712770488643658
5.4046703378519467,0.41755359923051649
5.4055107593286156,0.41798031971572036
5.4062194318599488,0.41840783805854204
5.40694412916473,0.41883601567244994
5.4076724671740664,0.41933380223553052
5.4082399653118491,0.41970287022703567
5.4090354770174276,0.42012463282178053
5.4098409497589941,0.42055564699724396
5.4105065828106973,0.42098738732900548
5.4112834545071316,0.42141983046862275
5.411994249649088,0.42188810171882635
5.4127009694079966,0.422286964572433
5.4135378429690268,0.42272164141269375
5.4143412067571752,0.42315714023327616
5.4149733479708182,0.42366199525356341
5.4155506099304214,0.42403014712456033
5.416219813817027,0.42446759302321191
5.416926143764087,0.42490568257257277
5.4177758810250571,0.42534461241411065
5.4185441904183476,0.42578438201824587
5.4192720098040876,0.42622487938470238
5.4200739778100644,0.42666616330653973
5.4207126279669309,0.42710825545172082
5.4215699435582261,0.42755151486015663
5.4223773886063071,0.42799466472188852
5.4231152211526235,0.42843912832459069
5.4239020122929462,0.42888431811144534
5.4247204278721943,0.42933034014176646
5.425361660540343,0.42977708206655141
5.426246893348595,0.43022465562316292
5.4271278809407546,0.43067312650584766
5.4278327995501519,0.43112240945211505
5.4286579405062616,0.43157251505679867
5.4293278694336164,0.43202335158946309
5.4301376128199692,0.4324749937260548
5.4310200184628536,0.43292750060814172
5.43154180746502,0.43338076479801507
5.4323340450733077,0.43383467440955348
5.4331746033712545,0.43428946110328309
5.4338339587293341,0.43474496987497052
5.4346894145534668,0.435201337913572
5.4355635093980856,0.43565861718423277
5.4363055535372391,0.4361167097917541
5.4370860914061678,0.43659320795768491
5.43781448124922,0.437035372518455
5.4386926119345187,0.4374959584073107
5.439420864037448,0.4379574210324
5.440058189850502,0.43841957581251256
5.4408954708331265,0.43888252471476641
5.4417352787829945,0.43934635127663157
5.44236334292036,0.43981089162247294
5.4432977296275791,0.44027634711908703
5.4442048993896091,0.44074278264595718
5.4449872660408,0.44121009476754774
5.4458552601349695,0.44167833474270374
5.4465310572559824,0.44214738845251339
5.447173301444737,0.44261726292774406
5.4480359067999737,0.443087845411789
5.4488114667792518,0.4435593486876403
5.4496222366776017,0.44403171194631758
5.4503046512642337,0.4445048841830983
5.4511619257551853,0.44497885699347894
5.4520663568042416,0.44545382897591568
5.4528609626320739,0.44592972291603983
5.4536724804922851,0.44640648724727844
5.4544530626642826,0.44688419280035813
5.4553214851057339,0.44736274473799875
5.4562711157465422,0.44784284232559018
5.4571111842218629,0.44832287770644952
5.4579829066253716,0.44880436982473743
5.458691622682708,0.44931893256008232
5.4595202934141351,0.44976999563122577
5.4604578906493311,0.45025421369361984
5.461217752354977,0.45073938496987087
5.462104735611196,0.45122548934472412
5.46290288035719,0.4517124986893955
5.4635896724389577,0.45220028181610328
5.4645806767393452,0.45268909564269227
5.4654097709227463,0.453199311521011
5.4663292794466436,0.45366977611853082
5.4671973268106377,0.45416212274628659
5.4679697125706559,0.45465427670664349
5.4689045356754029,0.45514799031486236
5.4697372703896043,0.45564277139905018
5.47063747626352,0.4561384992249844
5.4713748969211089,0.45663517424691163
5.4722270201670007,0.45713272821810941
5.4731633562783273,0.45763129461805235
5.4739270305616854,0.45813087092962623
5.474769654056213,0.45863136619708417
5.47555846047886,0.45918108465665447
5.4761816625211575,0.45963564398316775
5.4766955573793092,0.46013804996812335
5.4769424656916632,0.46064142453434731
5.4770727917857158,0.46114499364994238
5.4771212547182149,0.46169486466995924
5.4771212547196626,0.46255048670022558
5.4771494337209434,0.462656067669033
5.4773039586343248,0.46315988221921034
5.477588624085409,0.46366392694415315
5.4779125413014809,0.46416833266410545
5.4784836812183855,0.46467323853709719
5.47921442956381,0.46517894685218913
5.4798806628264307,0.46574965861312889
5.4806390154637663,0.46619274338445049
5.4815089814442652,0.46670105026322767
5.4822765900019563,0.46722648157310542
5.4831547283687128,0.46772054764739557
5.4840625305142128,0.46823182488901172
5.4847557664134365,0.4687440090129763
5.4856001499662561,0.469257110803959
5.4865346735767186,0.46977128129978724
5.4874323822877562,0.47028647390837319
5.4883189356108888,0.47080279185455909
5.4890756244892129,0.471320045921752
5.4901032163224333,0.47183840378118719
5.4909514933612957,0.47235794467285125
5.4917897508091489,0.47287843875391056
5.4925506433966858,0.473399933905302
5.4934593309476725,0.47392237049944547
5.494441012629216,0.47444597389220344
5.4952943364944975,0.47497069783134827
5.4962390690029643,0.475496489496581
5.4970749893251005,0.47602339253141018
5.4980030347086437,0.47655130989766675
5.4990202597270015,0.47708040035409632
5.4999266640359723,0.4776106767494091
5.5008147709312221,0.47814209624099568
5.5016667939875568,0.47867451148559154
5.5026464035734612,0.47920809284240912
5.5035270994342653,0.47974286359459239
5.5044749996957991,0.4802787267919395
5.5052823416395951,0.48081572005830564
5.5060173333310329,0.48135353308099421
5.5070733643950156,0.48189254672072385
5.5078968598383451,0.48243278078822416
5.5088447027045424,0.48297407974252221
5.5097118137143442,0.4835450055041301
5.51068157117448,0.48406007651021049
5.511689940015768,0.48460485908485262
5.5123601549416126,0.48515070400843774
5.513304713222869,0.4856975854310342
5.5140789231179088,0.48624555422024751
5.5150743600854479,0.48679462352372277
5.516010995553855,0.48735338269895223
5.5170116180129094,0.48789647691517152
5.5179359437642823,0.48848673750988492
5.5187007597339859,0.48900309713056245
5.5197035010791762,0.48955806767526
5.5206380794491769,0.49011486378910324
5.5216992209275437,0.49067169567819735
5.5224609844718033,0.49123035075075211
5.5233964602761771,0.49179006321466567
5.5244255611915118,0.49235106357105524
5.525349332682417,0.49291329424093666
5.5263392773898437,0.493484803560778
5.5270883023478881,0.49404137068326048
5.5281900165047935,0.49460721450131628
5.5290982204359711,0.4951744021575869
5.5300900332353162,0.49574279343409078
5.53089938608054,0.49631993736139018
5.5318044201534731,0.49688315110205777
5.5328839822654619,0.49745517750615914
5.5338689248203137,0.49802850706049939
5.534802570078746,0.49867039085249559
5.5357232592430909,0.49917899312196223
5.5368756857968551,0.49975621452980218
5.5377894870800386,0.50033482050858979
5.5388792802353635,0.5009147549438685
5.5397107363475193,0.50149595136760217
5.5408056347177812,0.502078467926311
5.5417933523654384,0.50266305932388822
5.5428621873722737,0.50324772439466481
5.5434102355142976,0.50383415417417232
5.5437288201980159,0.5044210934988832
5.5440387725485749,0.50500849823350424
5.5442711896892414,0.50559622484595867
5.544739824297416,0.50618444038117949
5.5454512644040417,0.50677342400039938
5.5463047860483368,0.50736349655102941
5.5473805578501567,0.507954885047139
5.5482280384835887,0.50854758724026639
5.5493714746462457,0.50914165904876785
5.5504332218163048,0.50973731305370662
5.5515890606160871,0.51033443419237023
5.5525182746957933,0.51093299160928518
5.55365122982196,0.51153296793687619
5.5546353237624153,0.51213447627489861
5.555783840315323,0.51273739996588208
5.5564099753521266,0.51336269989075822
5.5574601760994593,0.51394685711880628
5.55853462086976,0.51455369322180688
5.5596559975082185,0.51516200088634023
5.56061212616988,0.51577181330071509
5.5617715403528436,0.51638306458620309
5.5628371832212968,0.51699599010183384
5.5639837554404545,0.51761037779026053
5.5649141699851628,0.51822626110418124
5.5660881846693346,0.51884364103136993
5.5671005235098541,0.51946261527352411
5.56820429635038,0.52008309965306987
5.5691310077969822,0.520705116632241
5.5703969830726248,0.52132925743934655
5.571449089374231,0.52195379041276946
5.5726930344442511,0.522580591959935
5.5736435676411569,0.52320900985940388
5.5746481838065778,0.523838769823244
5.5756726903633069,0.52447149805697491
5.5768921916543555,0.52510298797266375
5.5777505082131809,0.52573737389336772
5.5790383488122242,0.52637334244963763
5.5799940641459491,0.52702496474279292
5.58116826930289,0.52765017114333779
5.5821181477946009,0.52829161733631669
5.5833341919594632,0.52893324613430892
5.5843809873753791,0.52957730094981126
5.585460729508501,0.53022578165798462
5.5865789138829189,0.5308701717894303
5.5877768847510758,0.53151915647630288
5.58883373102158,0.5321697783874807
5.5901235673639045,0.53282219844882561
5.5910128828221879,0.53347612638676456
5.5921312867535988,0.53413163096311023
5.5931872766996387,0.534788862822789
5.5943907659143033,0.5354477636721896
5.5953697245680605,0.53610820564959349
5.5967186902932706,0.53677059012452855
5.5977490372607326,0.53743474870553753
5.5987317612956069,0.538100478240259
5.5997527413386328,0.53876766139857346
5.6008131450786012,0.539436598608748
5.6016693020784194,0.54010697941471464
5.6020333740160568,0.54077830000185
5.6020599913279625,0.5415899288569388
5.6023655250011,0.54212166460093436
5.6027792807244055,0.54279409430517989
5.6036292614747722,0.54346739240849051
5.6047879604448445,0.54414229995625263
5.6058667452946818,0.54481897750995645
5.6069675814098137,0.54549738764564781
5.6080479564896759,0.54617732608084435
5.6092554422646961,0.54685920605226146
5.61040073050695,0.54754284608531423
5.6113670416391273,0.54822838875138125
5.6127102352666807,0.5489155584387897
5.6137886576120408,0.549604728137146
5.615055062732365,0.55029572451851549
5.6160820334337815,0.55098859953649693
5.6174754185894908,0.55168483530575574
5.6186800805899848,0.55238017250588034
5.6198132296236034,0.55307895064707391
5.6209863910558076,0.55377945854986654
5.622243635293021,0.55448202603250951
5.6233303544119995,0.55518650787208546
5.6244983929576247,0.55589277630439549
5.6258721494619017,0.55660107978136331
5.62707274754761,0.55731150848316124
5.6282010698353178,0.55811110659924235
5.6292837642633966,0.55873788032957206
5.6305469890693756,0.55945399760560632
5.6317498445419831,0.560172044601841
5.6329000954378339,0.560892177627906
5.6342887727164008,0.56161430829622494
5.6355603121580788,0.562338740890077
5.6368433106841671,0.56311775802704611
5.6381485465556782,0.56379395415360389
5.6393459429524651,0.56452483118312691
5.6407465042475513,0.56525780106940626
5.6418887726749327,0.56599273271493844
5.6432692171938479,0.56673010173979332
5.64443599779252,0.56746947077978072
5.6456134464107626,0.56821094647092418
5.6471815438523114,0.56895468909192459
5.6484636711984821,0.56970086225294481
5.6495445573992944,0.57044917070104062
5.6509807295207839,0.57119962917507994
5.652219168513227,0.57195237332347248
5.653212513775344,0.57274270149291118
5.6542891381094345,0.57346363678949908
5.65576650871575,0.574222319177571
5.6568973210539761,0.57498323854161681
5.6581703612003986,0.57574651044364822
5.6596598816050312,0.57651201707009792
5.6610057555860944,0.57728006594885817
5.6623483480714336,0.578050552038735
5.6637405840970318,0.5788232227696557
5.665006562312402,0.57959844807655547
5.6662759027009235,0.580376048258101
5.6676752651714635,0.58115591892178364
5.6690708346708112,0.5819546264298413
5.6703940640089421,0.5827232028763828
5.6718249955665936,0.58351035848140254
5.67305497289299,0.58430108182116858
5.6746037615652787,0.58509251689762787
5.6758925225783416,0.5858872520530416
5.6772944402432737,0.58675877608965987
5.6786988852813893,0.58748439405715291
5.68005496784838,0.58828679224416747
5.681385063709758,0.58909188851831618
5.6825896205721174,0.58989907912928963
5.6839386972534456,0.59070873663043133
5.6854806933374027,0.59152119583651941
5.686772679934661,0.5923360953780793
5.6881158674827681,0.59315366288621763
